string_concat,string_removechar,integer_inc,string_last,char_rot,boolean_invert_first_then_and,char_empty,exec_shove,exec_k,integer_mod,string_frominteger,integer_lt,print_char,integer_dup,integer_max,exec_do*count,integer_shove,integer_pop,string_split,integer_swap,integer_yank,integer_gt,char_allfromstring,integer_gte,integer_rot,string_swap,string_yankdup,string_substring,string_stackdepth,char_swap,exec_yank,integer_lte,string_take,exec_do*times,string_rot,boolean_yank,string_first,boolean_rot,boolean_empty,boolean_invert_second_then_and,char_yank,boolean_eq,integer_flush,boolean_stackdepth,string_empty,integer_yankdup,exec_when,string_replacechar,exec_do*range,char_pop,string_occurrencesofchar,integer_fromboolean,integer_div,exec_empty,in1,char_flush,string_fromchar,string_containschar,string_indexofchar,exec_yankdup,string_flush,print_boolean,char_isdigit,char_frominteger,string_parse_to_chars,char_dup,string_replace,integer_empty,integer_mult,integer_sub,string_conjchar,boolean_or,integer_fromstring,integer_dec,print_newline,exec_while,char_eq,char_stackdepth,exec_eq,integer_min,string_replacefirstchar,boolean_pop,string_setchar,string_pop,exec_s,string_length,integer_eq,char_shove,string_replacefirst,string_dup,exec_do*while,exec_if,boolean_xor,char_yankdup,exec_flush,boolean_frominteger,string_rest,boolean_dup,exec_string_iterate,print_integer,string_shove,char_iswhitespace,print_exec,exec_y,char_isletter,string_fromboolean,integer_fromchar,string_eq,boolean_shove,exec_noop,boolean_and,string_yank,exec_pop,boolean_not,boolean_yankdup,integer_stackdepth,exec_dup,string_nth,string_contains,boolean_flush,print_string,exec_swap,string_butlast,exec_stackdepth,integer_add,boolean_swap,string_emptystring,string_reverse,exec_rot,vector_integer_rest,vector_integer_occurrencesof,vector_integer_set,vector_integer_eq,vector_integer_reverse,vector_integer_yankdup,vector_integer_flush,vector_integer_replace,vector_integer_pushall,vector_integer_take,exec_do*vector_integer,vector_integer_swap,vector_integer_pop,vector_integer_nth,vector_integer_dup,vector_integer_contains,vector_integer_butlast,vector_integer_emptyvector,vector_integer_conj,vector_integer_length,vector_integer_last,vector_integer_shove,vector_integer_remove,vector_integer_stackdepth,vector_integer_first,vector_integer_indexof,vector_integer_replacefirst,vector_integer_rot,vector_integer_empty,vector_integer_yank,vector_integer_concat,vector_integer_subvec,vector_string_length,vector_string_dup,vector_string_subvec,vector_string_rest,vector_string_flush,vector_string_first,vector_string_occurrencesof,vector_string_indexof,vector_string_contains,vector_string_reverse,vector_string_last,vector_string_concat,vector_string_remove,print_vector_string,vector_string_replacefirst,vector_string_rot,vector_string_stackdepth,vector_string_emptyvector,vector_string_take,vector_string_swap,vector_string_pushall,vector_string_shove,vector_string_yankdup,exec_do*vector_string,vector_string_eq,vector_string_empty,vector_string_nth,vector_string_conj,vector_string_replace,vector_string_yank,vector_string_set,vector_string_butlast,vector_string_pop,float_dup,exec_do*vector_float,vector_float_take,vector_float_indexof,vector_float_reverse,float_inc,vector_float_dup,float_min,float_shove,vector_float_stackdepth,vector_float_butlast,float_sub,float_cos,vector_float_subvec,vector_float_pushall,vector_float_rot,float_yank,vector_float_replace,integer_fromfloat,vector_float_set,float_dec,vector_float_shove,float_mod,vector_float_flush,vector_float_first,float_pop,float_frominteger,vector_float_rest,vector_float_nth,float_add,float_sin,float_max,float_rot,float_yankdup,float_tan,autoconstructive_integer_rand,vector_float_conj,vector_float_pop,vector_float_last,float_flush,float_mult,vector_float_occurrencesof,vector_float_yankdup,vector_float_remove,float_swap,vector_float_length,float_stackdepth,vector_float_replacefirst,float_div,vector_float_yank,vector_float_swap,vector_float_concat
0.5272833333333334,0.5976600000000001,0.5509222222222224,0.5450200000000003,0.5555199999999998,0.5319624999999999,0.54184,0.5332888888888883,0.44956666666666656,0.5455777777777767,0.5154166666666667,0.5217499999999999,0.6440249999999998,0.5596444444444445,0.5511111111111104,0.5506555555555561,0.545811111111111,0.5325,0.6541333333333329,0.5427777777777775,0.5391222222222222,0.5327749999999989,0.6084200000000001,0.5176874999999993,0.552333333333333,0.5254666666666673,0.5299000000000005,0.5186999999999999,0.5671999999999999,0.5788200000000002,0.530211111111111,0.5268875,0.5194000000000003,0.5048555555555556,0.5267166666666667,0.5247875,0.5763599999999997,0.5389750000000009,0.5234250000000004,0.5331500000000005,0.5759000000000003,0.5467750000000006,0.4986111111111103,0.5600874999999997,0.5305166666666666,0.5428888888888891,0.5240125000000007,0.5733000000000005,0.524288888888888,0.5412799999999999,0.5585199999999999,0.5103499999999996,0.5359555555555556,0.5244124999999996,0.9147333333333395,0.49166000000000015,0.5785800000000004,0.5631799999999999,0.5529399999999999,0.5523111111111109,0.44171666666666665,0.3254200000000003,0.5341399999999994,0.6118200000000008,0.5714500000000002,0.6043399999999992,0.5274,0.5257875,0.5227666666666664,0.5426222222222225,0.5660199999999997,0.5458250000000006,0.5662999999999999,0.5439222222222219,0.44711999999999985,0.497025,0.5763,0.6061200000000001,0.4799875000000002,0.541033333333333,0.5749599999999999,0.5384125000000002,0.5805199999999993,0.4819999999999999,0.5221333333333334,0.6011499999999999,0.5178124999999999,0.5674599999999999,0.5383166666666669,0.5481833333333331,0.5346500000000006,0.5129250000000004,0.5494499999999999,0.5844600000000002,0.25174444444444466,0.5232624999999997,0.5336500000000005,0.5287999999999999,0.6603999999999999,0.58284,0.5306166666666676,0.5319799999999997,0.15747999999999965,0.3828666666666665,0.6794200000000002,0.4740833333333334,0.5510799999999998,0.49330000000000024,0.5312000000000007,0.5418222222222215,0.5271624999999994,0.5201166666666671,0.45949999999999963,0.5371874999999999,0.5291250000000001,0.5532444444444444,0.5520111111111109,0.5681799999999999,0.5267500000000004,0.5356249999999997,0.7756800000000001,0.5029555555555555,0.5425166666666661,0.6191222222222224,0.5594888888888896,0.5435625000000003,0.4699666666666666,0.532066666666666,0.4769222222222217,0.5127999999999998,0.5029666666666667,0.5830333333333335,0.5133000000000001,0.5141,0.5091000000000001,0.48693333333333366,0.5476333333333336,0.5417666666666668,0.5093999999999999,0.5578333333333337,0.5464999999999995,0.4857333333333335,0.5103333333333333,0.5471000000000003,0.5018666666666667,0.5082000000000002,0.4927000000000001,0.5629000000000005,0.6000999999999999,0.5196,0.5236666666666667,0.5164999999999998,0.5177333333333334,0.48599999999999965,0.5225000000000001,0.5247666666666663,0.5240333333333335,0.5261333333333335,0.5349333333333334,0.5171333333333334,0.5036999999999999,0.41229999999999994,0.3747999999999999,0.3586000000000001,0.3847,0.3416,0.3158,0.3274,0.3983,0.4033000000000002,0.48729999999999996,0.3752,0.3754,0.3716000000000001,0.2923,0.3610000000000001,0.3703999999999999,0.3796,0.33379999999999993,0.3576,0.37029999999999996,0.3904000000000001,0.3666,0.3718999999999999,0.6513999999999999,0.3173,0.39010000000000006,0.35679999999999995,0.37050000000000016,0.33100000000000007,0.3748,0.33219999999999994,0.39680000000000004,0.31220000000000003,0.6255000000000003,0.7365999999999998,0.6010000000000002,0.6251000000000004,0.6084999999999998,0.6862,0.6219999999999998,0.5928999999999999,0.6315000000000001,0.6182,0.6212000000000001,0.6423000000000001,0.6062999999999996,0.6056000000000001,0.7487999999999999,0.6171000000000001,0.6325000000000001,0.6089000000000001,0.49749999999999983,0.6162999999999996,0.7455000000000002,0.6126999999999996,0.6972000000000002,0.5954999999999999,0.6348000000000001,0.4647999999999999,0.878,0.6350000000000001,0.6411000000000001,0.6626000000000002,0.6232,0.5732999999999998,0.6322999999999999,0.6348000000000003,0.6314999999999998,0.623,0.6043999999999997,0.6032999999999998,0.6428999999999999,0.363,0.5996999999999999,0.6004999999999998,0.6313,0.6223000000000003,0.6361999999999999,0.6396000000000001,0.6230000000000002,0.6221999999999998,0.6745,0.6258,0.6331000000000001,0.6258999999999999
